"","x"
"81097",141023
"81098",141023
"81099",141023
"81100",141023
"81101",141023
"81102",141023
"81103",141023
"81104",141023
"81105",141023
"81106",141023
"81107",141023
"81108",141023
"81109",141023
"81110",141023
"81111",141023
"81112",141023
"81113",141023
"81114",141023
"81115",141023
"81116",141023
"81117",141023
"81118",141023
"81119",141023
"81120",141023
"81121",141023
"81122",141023
"81123",141023
"81124",141023
"81125",141023
"81126",141023
"81127",141023
"81128",141023
"81129",141023
"81130",141023
"81131",141023
"81132",141023
"81133",141023
"81134",141023
"81135",141023
"81136",141023
"81137",141023
"81138",141023
"81139",141023
"81140",141023
"81141",141023
"81142",141023
"81143",141023
"81144",141023
"81145",141023
"81146",141023
"81147",141023
"81148",141023
"81149",141023
"81150",141023
"81151",141023
"81152",141023
"81153",141023
"81154",141023
"81155",141023
"81156",141023
"81157",141023
"81158",141023
"81159",141035
"81160",141035
"81161",141035
"81162",141035
"81163",141035
"81164",141035
"81165",141035
"81166",141035
"81167",141035
"81168",141035
"81169",141035
"81170",141035
"81171",141035
"81172",141035
"81173",141035
"81174",141035
"81175",141035
"81176",141035
"81177",141035
"81178",141035
"81179",141035
"81180",141035
"81181",141035
"81182",141035
"81183",141035
"81184",141035
"81185",141035
"81186",141035
"81187",141035
"81188",141035
"81189",141035
"81190",141035
"81191",141035
"81192",141035
"81193",141035
"81194",141035
"81195",141035
"81196",141035
"81197",141035
"81198",141035
"81199",141035
"81200",141035
"81201",141035
"81202",141035
"81203",141035
"81204",141035
"81205",141035
"81206",141037
"81207",141037
"81208",141037
"81209",141037
"81210",141037
"81211",141037
"81212",141037
"81213",141037
"81214",141037
"81215",141037
"81216",141037
"81217",141037
"81218",141037
"81219",141037
"81220",141037
"81221",141037
"81222",141037
"81223",141037
"81224",141037
"81225",141037
"81226",141037
"81227",141037
"81228",141037
"81229",141037
"81230",141037
"81231",141037
"81232",141037
"81233",141037
"81234",141037
"81235",141037
"81236",141037
"81237",141037
"81238",141037
"81239",141037
"81240",141037
"81241",141037
"81242",141037
"81243",141037
"81244",141037
"81245",141037
"81246",141037
"81247",141037
"81248",141037
"81249",141037
"81250",141037
"81251",141037
"81252",141037
"81253",141037
"81254",141037
"81255",141037
"81256",141037
"81257",141037
"81258",141037
"81259",141037
"81260",141037
"81261",141037
"81262",141037
"81263",141037
"81264",141037
"81265",141037
"81266",141037
"81267",141037
"81268",141037
"81269",141037
"81270",141037
"81271",141037
"81272",141037
"81273",141037
"81274",141051
"81275",141051
"81276",141051
"81277",141051
"81278",141051
"81279",141051
"81280",141051
"81281",141051
"81282",141051
"81283",141051
"81284",141051
"81285",141051
"81286",141051
"81287",141051
"81288",141051
"81289",141051
"81290",141051
"81291",141051
"81292",141051
"81293",141051
"81294",141051
"81295",141051
"81296",141051
"81297",141051
"81298",141051
"81299",141051
"81300",141051
"81301",141051
"81302",141051
"81303",141051
"81304",141051
"81305",141051
"81306",141051
"81307",141051
"81308",141051
"81309",141051
"81310",141051
"81311",141051
"81312",141051
"81313",141051
"81314",141051
"81315",141051
"81316",141051
"81317",141051
"81318",141052
"81319",141052
"81320",141052
"81321",141052
"81322",141052
"81323",141052
"81324",141052
"81325",141052
"81326",141052
"81327",141052
"81328",141052
"81329",141052
"81330",141052
"81331",141052
"81332",141052
"81333",141052
"81334",141052
"81335",141052
"81336",141052
"81337",141052
"81338",141052
"81339",141052
"81340",141052
"81341",141052
"81342",141052
"81343",141052
"81344",141052
"81345",141052
"81346",141052
"81347",141052
"81348",141052
"81349",141052
"81350",141052
"81351",141052
"81352",141052
"81353",141052
"81354",141052
"81355",141052
"81356",141052
"81357",141052
"81358",141052
"81359",141052
"81360",141052
"81361",141052
"81362",141052
"81363",141052
"81364",141052
"81365",141052
"81366",141052
"81367",141071
"81368",141071
"81369",141071
"81370",141071
"81371",141071
"81372",141071
"81373",141071
"81374",141071
"81375",141071
"81376",141071
"81377",141071
"81378",141071
"81379",141071
"81380",141071
"81381",141071
"81382",141071
"81383",141071
"81384",141071
"81385",141071
"81386",141071
"81387",141071
"81388",141071
"81389",141071
"81390",141071
"81391",141071
"81392",141071
"81393",141071
"81394",141071
"81395",141071
"81396",141071
"81397",141071
"81398",141071
"81399",141071
"81400",141071
"81401",141071
"81402",141071
"81403",141071
"81404",141071
"81405",141071
"81406",141071
"81407",141071
"81408",141071
"81409",141071
"81410",141071
"81411",141071
"81412",141071
"81413",141071
"81414",141071
"81415",141071
"81416",141071
"81417",141071
"81418",141071
"81419",141071
"81420",141071
"81421",141071
"81422",141071
"81423",141071
"81424",141071
"81425",141071
"81426",141071
"81427",141071
"81428",141071
"81429",141071
"81430",141071
"81431",141071
"81432",141071
"81433",141071
"81434",141071
"81435",141071
"81436",141090
"81437",141090
"81438",141090
"81439",141090
"81440",141090
"81441",141090
"81442",141090
"81443",141090
"81444",141090
"81445",141090
"81446",141090
"81447",141090
"81448",141090
"81449",141090
"81450",141090
"81451",141090
"81452",141090
"81453",141090
"81454",141090
"81455",141090
"81456",141090
"81457",141090
"81458",141090
"81459",141090
"81460",141090
"81461",141090
"81462",141090
"81463",141090
"81464",141090
"81465",141090
"81466",141090
"81467",141090
"81468",141090
"81469",141090
"81470",141090
"81471",141090
"81472",141090
"81473",141090
"81474",141090
"81475",141090
"81476",141090
"81477",141090
"81478",141090
"81479",141090
"81480",141090
"81481",141090
"81482",141090
"81483",141090
"81484",141090
"81485",141090
"81486",141090
"81487",141090
"81488",141090
"81489",141090
"81490",141090
"81491",141090
"81492",141090
"81493",141090
"81494",141090
"81495",141090
"81496",141090
"81497",141090
"81498",141090
"81499",141090
"81500",141090
"81501",141097
"81502",141097
"81503",141097
"81504",141097
"81505",141097
"81506",141097
"81507",141097
"81508",141097
"81509",141097
"81510",141097
"81511",141097
"81512",141097
"81513",141097
"81514",141097
"81515",141097
"81516",141097
"81517",141097
"81518",141097
"81519",141097
"81520",141097
"81521",141097
"81522",141097
"81523",141097
"81524",141097
"81525",141097
"81526",141097
"81527",141097
"81528",141097
"81529",141097
"81530",141097
"81531",141097
"81532",141097
"81533",141097
"81534",141097
"81535",141097
"81536",141097
"81537",141097
"81538",141097
"81539",141097
"81540",141097
"81541",141097
"81542",141097
"81543",141097
"81544",141097
"81545",141097
"81546",141097
"81547",141097
"81548",141097
"81549",141097
"81550",141097
"81551",141097
"81552",141097
"81553",141097
"81554",141097
"81555",141097
"81556",141097
"81557",141097
"81558",141097
"81559",141097
"81560",141097
"81561",141097
"81562",141097
"81563",141097
"81564",141097
"81565",141097
"81566",141097
"81567",141097
"81568",141097
"81569",141097
"81570",141097
"81571",141097
"81572",141097
"81573",141097
"81574",141097
"81575",141097
"81576",141099
"81577",141099
"81578",141099
"81579",141099
"81580",141099
"81581",141099
"81582",141099
"81583",141099
"81584",141099
"81585",141099
"81586",141099
"81587",141099
"81588",141099
"81589",141099
"81590",141099
"81591",141099
"81592",141099
"81593",141099
"81594",141099
"81595",141099
"81596",141099
"81597",141099
"81598",141099
"81599",141099
"81600",141099
"81601",141099
"81602",141099
"81603",141106
"81604",141106
"81605",141106
"81606",141106
"81607",141106
"81608",141106
"81609",141106
"81610",141106
"81611",141106
"81612",141106
"81613",141106
"81614",141106
"81615",141106
"81616",141106
"81617",141106
"81618",141106
"81619",141106
"81620",141106
"81621",141106
"81622",141106
"81623",141106
"81624",141106
"81625",141106
"81626",141106
"81627",141106
"81628",141106
"81629",141106
"81630",141106
"81631",141106
"81632",141106
"81633",141106
"81634",141106
"81635",141106
"81636",141106
"81637",141106
"81638",141106
"81639",141106
"81640",141106
"81641",141106
"81642",141106
"81643",141106
"81644",141106
"81645",141106
"81646",141106
"81647",141106
"81648",141112
"81649",141112
"81650",141112
"81651",141112
"81652",141112
"81653",141112
"81654",141112
"81655",141112
"81656",141112
"81657",141112
"81658",141112
"81659",141112
"81660",141112
"81661",141112
"81662",141112
"81663",141112
"81664",141112
"81665",141112
"81666",141112
"81667",141112
"81668",141112
"81669",141112
"81670",141112
"81671",141112
"81672",141112
"81673",141112
"81674",141112
"81675",141112
"81676",141112
"81677",141112
"81678",141112
"81679",141112
"81680",141112
"81681",141112
"81682",141112
"81683",141112
"81684",141112
"81685",141112
"81686",141112
"81687",141112
"81688",141112
"81689",141112
"81690",141112
"81691",141112
"81692",141112
"81693",141112
"81694",141112
"81695",141112
"81696",141112
"81697",141112
"81698",141113
"81699",141113
"81700",141113
"81701",141113
"81702",141113
"81703",141113
"81704",141113
"81705",141113
"81706",141113
"81707",141113
"81708",141113
"81709",141113
"81710",141113
"81711",141113
"81712",141113
"81713",141113
"81714",141113
"81715",141113
"81716",141113
"81717",141113
"81718",141113
"81719",141113
"81720",141113
"81721",141113
"81722",141113
"81723",141113
"81724",141113
"81725",141113
"81726",141113
"81727",141113
"81728",141113
"81729",141113
"81730",141113
"81731",141113
"81732",141113
"81733",141113
"81734",141113
"81735",141113
"81736",141113
"81737",141113
"81738",141113
"81739",141113
"81740",141113
"81741",141113
"81742",141113
"81743",141113
"81744",141113
"81745",141113
"81746",141113
"81747",141113
"81748",141113
"81749",141113
"81750",141113
"81751",141113
"81752",141113
"81753",141113
"81754",141113
"81755",141113
"81756",141113
"81757",141113
"81758",141113
"81759",141113
"81760",141113
"81761",141113
"81762",141113
"81763",141113
"81764",141113
"81765",141113
"81766",141113
"81767",141113
"81768",141113
"81769",141113
"81770",141113
"81771",141113
"81772",141113
"81773",141113
"81774",141113
"81775",141113
"81776",141113
"81777",141113
"81778",141113
"81779",141113
"81780",141113
"81781",141113
"81782",141113
"81783",141113
"81784",141113
"81785",141113
"81786",141113
"81787",141113
"81788",141113
"81789",141115
"81790",141115
"81791",141115
"81792",141115
"81793",141115
"81794",141115
"81795",141115
"81796",141115
"81797",141115
"81798",141115
"81799",141115
"81800",141115
"81801",141115
"81802",141115
"81803",141115
"81804",141115
"81805",141115
"81806",141115
"81807",141115
"81808",141115
"81809",141115
"81810",141115
"81811",141115
"81812",141115
"81813",141115
"81814",141115
"81815",141115
"81816",141115
"81817",141115
"81818",141115
"81819",141115
"81820",141115
"81821",141115
"81822",141115
"81823",141115
"81824",141115
"81825",141115
"81826",141115
"81827",141115
"81828",141115
"81829",141115
"81830",141115
"81831",141115
"81832",141115
"81833",141115
"81834",141115
"81835",141115
"81836",141115
"81837",141115
"81838",141115
"81839",141115
"81840",141115
"81841",141115
"81842",141115
"81843",141115
"81844",141115
"81845",141115
"81846",141115
"81847",141115
"81848",141115
"81849",141115
"81850",141115
"81851",141115
"81852",141115
"81853",141115
"81854",141115
"81855",141115
"81856",141115
"81857",141115
"81858",141115
"81859",141115
"81860",141115
"81861",141116
"81862",141116
"81863",141116
"81864",141116
"81865",141116
"81866",141116
"81867",141116
"81868",141116
"81869",141116
"81870",141116
"81871",141116
"81872",141116
"81873",141116
"81874",141116
"81875",141116
"81876",141116
"81877",141116
"81878",141116
"81879",141116
"81880",141116
"81881",141116
"81882",141116
"81883",141116
"81884",141116
"81885",141116
"81886",141116
"81887",141116
"81888",141116
"81889",141116
"81890",141116
"81891",141116
"81892",141116
"81893",141116
"81894",141116
"81895",141116
"81896",141116
"81897",141116
"81898",141116
"81899",141116
"81900",141116
"81901",141116
"81902",141116
"81903",141118
"81904",141118
"81905",141118
"81906",141118
"81907",141118
"81908",141118
"81909",141118
"81910",141118
"81911",141118
"81912",141118
"81913",141118
"81914",141118
"81915",141118
"81916",141118
"81917",141118
"81918",141118
"81919",141118
"81920",141118
"81921",141118
"81922",141118
"81923",141118
"81924",141118
"81925",141118
"81926",141118
"81927",141118
"81928",141118
"81929",141118
"81930",141118
"81931",141118
"81932",141118
"81933",141118
"81934",141118
"81935",141118
"81936",141118
"81937",141118
"81938",141118
"81939",141118
"81940",141118
"81941",141118
"81942",141118
"81943",141118
"81944",141118
"81945",141118
"81946",141118
"81947",141118
"81948",141118
"81949",141118
"81950",141118
"81951",141118
"81952",141128
"81953",141128
"81954",141128
"81955",141128
"81956",141128
"81957",141128
"81958",141128
"81959",141128
"81960",141128
"81961",141128
"81962",141128
"81963",141128
"81964",141128
"81965",141128
"81966",141128
"81967",141128
"81968",141128
"81969",141128
"81970",141128
"81971",141128
"81972",141128
"81973",141128
"81974",141128
"81975",141128
"81976",141128
"81977",141128
"81978",141128
"81979",141128
"81980",141128
"81981",141128
"81982",141128
"81983",141128
"81984",141128
"81985",141128
"81986",141128
"81987",141128
"81988",141128
"81989",141128
"81990",141128
"81991",141128
"81992",141128
"81993",141128
"81994",141128
"81995",141128
"81996",141128
"81997",141128
"81998",141128
"81999",141128
"82000",141128
"82001",141128
"82002",141128
"82003",141128
"82004",141128
"82005",141128
"82006",141128
"82007",141128
"82008",141128
"82009",141128
"82010",141128
"82011",141128
"82012",141128
"82013",141128
"82014",141131
"82015",141131
"82016",141131
"82017",141131
"82018",141131
"82019",141131
"82020",141131
"82021",141131
"82022",141131
"82023",141131
"82024",141131
"82025",141131
"82026",141131
"82027",141131
"82028",141131
"82029",141131
"82030",141131
"82031",141131
"82032",141131
"82033",141131
"82034",141131
"82035",141131
"82036",141131
"82037",141131
"82038",141131
"82039",141131
"82040",141131
"82041",141131
"82042",141131
"82043",141131
"82044",141131
"82045",141131
"82046",141131
"82047",141131
"82048",141131
"82049",141131
"82050",141131
"82051",141131
"82052",141131
"82053",141131
"82054",141131
"82055",141131
"82056",141131
"82057",141131
"82058",141131
"82059",141131
"82060",141131
"82061",141131
"82062",141131
"82063",141131
"82064",141131
"82065",141131
"82066",141131
"82067",141131
"82068",141131
"82069",141131
"82070",141131
"82071",141131
"82072",141131
"82073",141131
"82074",141131
"82075",141131
"82076",141131
"82077",141131
"82078",141131
"82079",141131
"82080",141131
"82081",141131
"82082",141131
"82083",141136
"82084",141136
"82085",141136
"82086",141136
"82087",141136
"82088",141136
"82089",141136
"82090",141136
"82091",141136
"82092",141136
"82093",141136
"82094",141136
"82095",141136
"82096",141136
"82097",141136
